order_id,customer_id,customer_name,email,age,city,state,product_category,product_name,quantity,unit_price,discount_pct,order_date,payment_method,order_status,total_amount,rejection_reason
23434,5889,Sarah Anderson,sarah.anderson5889@example.com,59,Austin,TX,Home,Desk Lamp,1,1183.05,0,2024-07-31,Debit Card,unknown,1183.05,INVALID_ORDER_STATUS
79599,8276,Mia Lee,mia.lee8276@example.com,31,Miami,FL,Books,Cloud Fundamentals,2,711.88,0,,Bank Transfer,Completed,1423.76,INVALID_ORDER_DATE
41921,10824,David Rodriguez,david.rodriguez10824@example.com,27,Seattle,WA,Home,Desk Lamp,2,1327.23,0,,Apple Pay,Returned,2654.46,INVALID_ORDER_DATE
80528,5143,Evelyn Brown,evelyn.brown5143@example.com,38,Houston,TX,Electronics,Keyboard,2,1064.16,5,,PayPal,Cancelled,2021.9,INVALID_ORDER_DATE
78317,10793,Sophia Moore,sophia.moore10793@example.com,25,Chicago,IL,Home,Air Purifier,3,1128.36,5,,Credit Card,Returned,3215.83,INVALID_ORDER_DATE
22899,5332,Isabella Jackson,isabella.jackson5332@example.com,72,Denver,CO,Books,SQL Handbook,1,1254.27,5,,Apple Pay,Shipped,1191.56,INVALID_ORDER_DATE
64738,3347,Isabella Jackson,isabella.jackson3347@example.com,62,Atlanta,GA,Clothing,Sneakers,5,1476.99,20,,Bank Transfer,Returned,5907.96,INVALID_ORDER_DATE
81390,13210,Daniel Davis,daniel.davis13210@example.com,80,New York,NY,Home,Vacuum,3,566.03,10,,Bank Transfer,Shipped,1528.28,INVALID_ORDER_DATE
63401,12841,Isabella Thompson,isabella.thompson12841@example.com,53,Phoenix,AZ,Electronics,Laptop,5,1447.94,5,,PayPal,Returned,6877.72,INVALID_ORDER_DATE
21950,11810,Mike Martin,mike.martin11810@example.com,29,Boston,MA,Books,Python Basics,2,1210.08,15,,Bank Transfer,Completed,2057.14,INVALID_ORDER_DATE
42976,1535,Olivia Williams,olivia.williams1535@example.com,70,San Antonio,TX,Clothing,Jeans,2,1138.38,0,,PayPal,Completed,2276.76,INVALID_ORDER_DATE
58925,7128,Amelia Perez,amelia.perez7128@example.com,69,Dallas,TX,Home,Vacuum,2,1390.09,5,,Bank Transfer,Cancelled,2641.17,INVALID_ORDER_DATE
67719,1417,Thomas Moore,thomas.moore1417@example.com,56,San Diego,CA,Home,Vacuum,5,1034.15,0,,Apple Pay,Shipped,5170.75,INVALID_ORDER_DATE
65124,8243,Harper Miller,harper.miller8243@example.com,50,Phoenix,AZ,Electronics,Smartphone,5,764.17,0,,Bank Transfer,Processing,3820.85,INVALID_ORDER_DATE
78411,9802,David Jones,david.jones9802@example.com,44,Los Angeles,CA,Books,Cloud Fundamentals,4,285.5,0,,Credit Card,Completed,1142.0,INVALID_ORDER_DATE
63668,7103,Thomas Jones,thomas.jones7103@example.com,41,New York,NY,Electronics,Keyboard,2,364.59,0,2026-01-23,Apple Pay,unknown,729.18,INVALID_ORDER_STATUS
55769,5232,Isabella Brown,isabella.brown5232@example.com,71,Austin,TX,Clothing,Jacket,5,325.99,0,,Debit Card,Completed,1629.95,INVALID_ORDER_DATE
25184,13560,John Perez,john.perez13560@example.com,79,Philadelphia,PA,Clothing,Hoodie,1,647.52,20,,Debit Card,Cancelled,518.02,INVALID_ORDER_DATE
7863,15569,Sarah Martin,sarah.martin15569@example.com,58,Houston,TX,Sports,Tennis Racket,4,1275.41,0,,Credit Card,Completed,5101.64,INVALID_ORDER_DATE
42868,16193,Mike Rodriguez,mike.rodriguez16193@example.com,72,Boston,MA,Sports,Yoga Mat,4,812.33,0,2024-02-23,Apple Pay,unknown,3249.32,INVALID_ORDER_STATUS
17902,17718,Ava Davis,ava.davis17718@example.com,45,Atlanta,GA,Sports,Tennis Racket,1,939.66,5,2024-04-17,Bank Transfer,unknown,892.68,INVALID_ORDER_STATUS
14992,1957,Amelia Garcia,amelia.garcia1957@example.com,58,Seattle,WA,Books,Data Engineering 101,1,938.44,15,2025-10-28,Bank Transfer,unknown,797.67,INVALID_ORDER_STATUS
87908,1000,John Brown,john.brown1000@example.com,18,Chicago,IL,Clothing,Jacket,3,152.61,5,,Apple Pay,Completed,434.94,INVALID_ORDER_DATE
81221,9985,John Johnson,john.johnson9985@example.com,31,Dallas,TX,Books,Python Basics,2,255.33,0,,Debit Card,Shipped,510.66,INVALID_ORDER_DATE
19532,17982,Sarah Johnson,sarah.johnson17982@example.com,28,Chicago,IL,Books,Cloud Fundamentals,3,553.42,0,2024-05-11,Debit Card,unknown,1660.26,INVALID_ORDER_STATUS
764,13377,Emma Rodriguez,emma.rodriguez13377@example.com,22,Philadelphia,PA,Electronics,Monitor,2,721.02,15,,Credit Card,Completed,1225.73,INVALID_ORDER_DATE
84360,7283,Ava Rodriguez,ava.rodriguez7283@example.com,71,Seattle,WA,Home,Air Purifier,5,903.91,5,,Credit Card,Shipped,4293.57,INVALID_ORDER_DATE
84048,2046,John Thomas,john.thomas2046@example.com,66,Atlanta,GA,Home,Desk Lamp,2,491.64,0,,Bank Transfer,Completed,983.28,INVALID_ORDER_DATE
682,2699,James Davis,james.davis2699@example.com,66,Austin,TX,Clothing,Jeans,4,766.86,10,,Credit Card,Completed,2760.7,INVALID_ORDER_DATE
6458,8134,Charles Anderson,charles.anderson8134@example.com,78,Austin,TX,Sports,Running Shoes,5,1261.95,5,,Credit Card,Shipped,5994.26,INVALID_ORDER_DATE
26583,10651,Sophia Garcia,sophia.garcia10651@example.com,21,Miami,FL,Books,Data Engineering 101,1,101.87,0,2025-07-24,Debit Card,unknown,101.87,INVALID_ORDER_STATUS
30732,1336,Sarah Rodriguez,sarah.rodriguez1336@example.com,62,Houston,TX,Home,Coffee Maker,4,1320.99,5,,Debit Card,Completed,5019.76,INVALID_ORDER_DATE
64578,3666,Amelia Thomas,amelia.thomas3666@example.com,35,Austin,TX,Books,Python Basics,3,149.51,20,2025-12-25,Bank Transfer,unknown,358.82,INVALID_ORDER_STATUS
62931,6605,Robert Thomas,robert.thomas6605@example.com,56,Dallas,TX,Electronics,Monitor,2,343.25,5,,Bank Transfer,Returned,652.17,INVALID_ORDER_DATE
9583,4518,Olivia Davis,olivia.davis4518@example.com,39,Denver,CO,Clothing,Jacket,2,1150.57,0,2026-06-03,Bank Transfer,unknown,2301.14,INVALID_ORDER_STATUS
69861,1964,John Lee,john.lee1964@example.com,65,Denver,CO,Electronics,Headphones,4,1430.75,15,,Credit Card,Completed,4864.55,INVALID_ORDER_DATE
4669,2564,Charles Thompson,charles.thompson2564@example.com,55,Los Angeles,CA,Sports,Yoga Mat,3,1119.77,0,,PayPal,Returned,3359.31,INVALID_ORDER_DATE
63921,14301,David Garcia,david.garcia14301@example.com,62,Dallas,TX,Electronics,Laptop,2,1100.45,0,,PayPal,Cancelled,2200.9,INVALID_ORDER_DATE
41586,4628,William Lee,william.lee4628@example.com,75,Seattle,WA,Home,Desk Lamp,2,12.08,0,,Debit Card,Returned,24.16,INVALID_ORDER_DATE
69843,7311,Emma Moore,emma.moore7311@example.com,62,New York,NY,Sports,Yoga Mat,3,371.69,0,2025-04-19,Debit Card,unknown,1115.07,INVALID_ORDER_STATUS
68149,2482,Harper Miller,harper.miller2482@example.com,21,Denver,CO,Clothing,Jeans,1,764.73,5,,Apple Pay,Completed,726.49,INVALID_ORDER_DATE
56444,7684,Harper Taylor,harper.taylor7684@example.com,59,Dallas,TX,Clothing,Jeans,3,1166.98,5,2024-06-19,PayPal,unknown,3325.89,INVALID_ORDER_STATUS
13455,1962,Amelia Brown,amelia.brown1962@example.com,39,San Diego,CA,Clothing,Sneakers,4,186.3,10,,Apple Pay,Completed,670.68,INVALID_ORDER_DATE
36131,3895,James Williams,james.williams3895@example.com,31,Boston,MA,Electronics,Monitor,4,130.69,0,,Credit Card,Cancelled,522.76,INVALID_ORDER_DATE
4539,12649,Joseph Perez,joseph.perez12649@example.com,48,Los Angeles,CA,Electronics,Smartphone,5,137.21,10,2026-05-12,PayPal,unknown,617.45,INVALID_ORDER_STATUS
2757,9159,Daniel Rodriguez,daniel.rodriguez9159@example.com,55,Philadelphia,PA,Books,Python Basics,4,122.31,10,,Apple Pay,Completed,440.32,INVALID_ORDER_DATE
4805,12548,Charles Thompson,charles.thompson12548@example.com,64,Los Angeles,CA,Electronics,Keyboard,2,855.05,20,,Apple Pay,Completed,1368.08,INVALID_ORDER_DATE
61286,14275,Mike Moore,mike.moore14275@example.com,61,Boston,MA,Clothing,T-Shirt,2,694.45,0,2025-10-22,Bank Transfer,unknown,1388.9,INVALID_ORDER_STATUS
74551,6247,Sarah Davis,sarah.davis6247@example.com,55,Philadelphia,PA,Clothing,Jeans,4,391.31,5,,Debit Card,Completed,1486.98,INVALID_ORDER_DATE
47325,11204,Sarah Wilson,sarah.wilson11204@example.com,56,San Diego,CA,Sports,Running Shoes,5,387.24,15,,Apple Pay,Shipped,1645.77,INVALID_ORDER_DATE
58392,1716,Joseph Johnson,joseph.johnson1716@example.com,42,Boston,MA,Clothing,T-Shirt,4,758.74,0,2026-03-14,Debit Card,unknown,3034.96,INVALID_ORDER_STATUS
660,1975,Joseph Jones,joseph.jones1975@example.com,67,New York,NY,Clothing,T-Shirt,1,512.75,5,,Debit Card,Shipped,487.11,INVALID_ORDER_DATE
29471,16636,Olivia Anderson,olivia.anderson16636@example.com,48,Houston,TX,Home,Blender,3,1194.85,0,,PayPal,Returned,3584.55,INVALID_ORDER_DATE
44708,13876,William Martin,william.martin13876@example.com,20,Phoenix,AZ,Books,Python Basics,1,92.37,10,2025-08-19,Apple Pay,unknown,83.13,INVALID_ORDER_STATUS
18511,4541,William Martin,william.martin4541@example.com,19,Phoenix,AZ,Home,Blender,3,381.63,5,,Credit Card,Returned,1087.65,INVALID_ORDER_DATE
6415,5487,Harper Miller,harper.miller5487@example.com,36,Austin,TX,Sports,Dumbbells,5,376.4,20,,Debit Card,Shipped,1505.6,INVALID_ORDER_DATE
41688,7815,Joseph Lee,joseph.lee7815@example.com,65,Dallas,TX,Sports,Dumbbells,2,210.37,20,2026-03-28,Debit Card,unknown,336.59,INVALID_ORDER_STATUS
30741,1512,Isabella Taylor,isabella.taylor1512@example.com,37,Denver,CO,Sports,Running Shoes,2,1008.26,5,,Bank Transfer,Completed,1915.69,INVALID_ORDER_DATE
